id,created_at,text
797871544223440896,2016-11-13 18:39:34,"The debates, especially the second and third, plus speaches and intensity of the large rallies, plus OUR GREAT SUPPORTERS, gave us the win!"
797839803148603393,2016-11-13 16:33:26,I will be interviewed on @60Minutes tonight after the NFL game - 7:00 P.M. Enjoy!
797832231230259201,2016-11-13 16:03:21,"The @nytimes states today that DJT believes ""more countries should acquire nuclear weapons."" How dishonest are they. I never said this!"
797823554591002624,2016-11-13 15:28:52,"Governor John Kasich of the GREAT, GREAT, GREAT State of Ohio called to congratulate me on the win. The people of Ohio were incredible!"
797822194634096640,2016-11-13 15:23:28,"Jeb Bush, George W and George H.W. all called to express their best wishes on the win. Very nice!"
797812631679762433,2016-11-13 14:45:28,Mitt Romney called to congratulate me on the win. Very nice!
797812050311442433,2016-11-13 14:43:10,The @nytimes sent a letter to their subscribers apologizing for their BAD coverage of me. I wonder if it will change - doubt it?
797805408807165956,2016-11-13 14:16:46,"Wow, the @nytimes is losing thousands of subscribers because of their very poor and highly inaccurate coverage of the ""Trump phenomena"""
797455297333829632,2016-11-12 15:05:33,"This will prove to be a great time in the lives of ALL Americans. We will unite and we will win, win, win!"
797069765361725443,2016-11-11 13:33:35,Busy day planned in New York. Will soon be making some very important decisions on the people who will be running our government!
797034722589310976,2016-11-11 11:14:20,Love the fact that the small groups of protesters last night have passion for our great country. We will all come together and be proud!
796900185536274433,2016-11-11 02:19:44,"Just had a very open and successful presidential election. Now professional protesters, incited by the media, are protesting. Very unfair!"
796897929650913280,2016-11-11 02:10:46,"A fantastic day in D.C. Met with President Obama for first time. Really good meeting, great chemistry. Melania liked Mrs. O a lot!"
796315642051891200,2016-11-09 11:36:58,Such a beautiful and important evening! The forgotten man and woman will never be forgotten again. We will all come together as never before
789117933255557120,2016-10-20 14:55:51,Why didn't Hillary Clinton announce that she was inappropriately given the debate questions - she secretly used them! Crooked Hillary.
788937647179923456,2016-10-20 02:59:27,That was really exciting. Made all of my points. MAKE AMERICA GREAT AGAIN!
788342077935513600,2016-10-18 11:32:52,"""@THEREALMOGUL: 41% of American voters believe the  election could be ""stolen"" from DonaldTrump due to widespread voter fraud. - Politico"""
788100109171101696,2016-10-17 19:31:22,"New polls are good because the media has deceived the public by putting women front and center with made-up stories and lies, and got caught"
788050037611892736,2016-10-17 16:12:24,"Wow, new polls just came out from @CNN   Great numbers, especially after total media hit job. Leading Ohio 48 - 44."
788037989146460164,2016-10-17 15:24:32,"Voter fraud! Crooked Hillary Clinton even got the questions to a debate, and nobody says a word. Can you imagine if I got the questions?"
787995513459204096,2016-10-17 12:35:45,We have all got to come together and win this election. We can't have four more years of Obama (or worse!).
787995036617236480,2016-10-17 12:33:51,Of course there is large scale voter fraud happening on and before election day. Why do Republican leaders deny what is going on? So naive!
787993805475676160,2016-10-17 12:28:58,"""@RosieGray: Peter Thiel chooses now to give $1.25mil in support of Trump https://t.co/P869y2RtBr"""
787992776671715333,2016-10-17 12:24:52,"""@PrisonPlanet: Trump accuser praised him in an email as recently as April! This is all yet another hoax. https://t.co/8kOFTclCHG"" Terrible"
787991440953577472,2016-10-17 12:19:34,"""@MarkSimoneNY: Watch Joe Biden's Long History Of Grabbing, Kissing and Groping Women Who Are Cringing: https://t.co/50k4rKbDbq"""
787990504780750849,2016-10-17 12:15:51,"Can't believe these totally phoney stories, 100% made up by women (many already proven false) and pushed big time by press, have impact!"
787783829872316416,2016-10-16 22:34:36,"ALL SAFE IN ORANGE COUNTY, NORTH CAROLINA. With you all the way, will never forget. Now we have to win. Proud of you all!  @NCGOP"
787782615336189952,2016-10-16 22:29:46,Animals representing Hillary Clinton and Dems in North Carolina just firebombed our office in Orange County because we are winning @NCGOP
787760672897662984,2016-10-16 21:02:34,"Finally, in the new ABC News/Washington Post Poll, Hillary Clinton is down 11 points with WOMEN VOTERS and the election is close at 47-43!"
787758670478249984,2016-10-16 20:54:37,"Paul Ryan, a man who doesn't know how to win (including failed run four years ago), must start focusing on the budget, military, vets etc."
787756851408539649,2016-10-16 20:47:23,"The Democrats have a corrupt political machine pushing crooked Hillary Clinton. We have Paul Ryan, always fighting the Republican nominee!"
787699932522307588,2016-10-16 17:01:13,The election is absolutely being rigged by the dishonest and distorted media pushing Crooked Hillary - but also at many polling places - SAD
787632100971257856,2016-10-16 12:31:41,"Election is being rigged by the media, in a coordinated effort with the Clinton campaign, by putting stories that never happened into news!"
787618209654505472,2016-10-16 11:36:29,"Polls close, but can you believe I lost large numbers of women voters based on made up events THAT NEVER HAPPENED. Media rigging election!"
787612555099435008,2016-10-16 11:14:00,Watched Saturday Night Live hit job on me.Time to retire the boring and unfunny show. Alec Baldwin portrayal stinks. Media rigging election!
787444480559513601,2016-10-16 00:06:08,"""@davidshiloach: @realDonaldTrump Go Mr. Trump! Israel is behind you!"""
787443716122374144,2016-10-16 00:03:06,A great day in New Hampshire and Maine. Fantastic crowds and energy! #MAGA
787425147359756288,2016-10-15 22:49:19,"The failing @nytimes reporters don't even call us anymore, they just write whatever they want to write, making up sources along the way!"
787359732235374592,2016-10-15 18:29:23,Nothing ever happened with any of these women. Totally made up nonsense to steal the election. Nobody has more respect for women than me!
787267566288928769,2016-10-15 12:23:09,Hillary Clinton should have been prosecuted and should be in jail. Instead she is running for president in what looks like a rigged election
787258213670453248,2016-10-15 11:45:59,"This election is being rigged by the media pushing false and unsubstantiated charges, and outright lies, in order to elect Crooked Hillary!"
787244545629093888,2016-10-15 10:51:40,"100% fabricated and made-up charges, pushed strongly by the media and the Clinton Campaign, may poison the minds of the American Voter. FIX!"
786554519287193600,2016-10-13 13:09:45,"Why didn't the writer of the twelve year old article in People Magazine mention the ""incident"" in her story. Because it did not happen!"
786551714560282624,2016-10-13 12:58:36,The phoney story in the failing @nytimes is a TOTAL FABRICATION. Written by same people as last discredited story on woman. WATCH!
786189447926865920,2016-10-12 12:59:05,Crooked Hillary Clinton likes to talk about the things she will do but she has been there for 30 years - why didn't she do them?
786187891990986752,2016-10-12 12:52:54,Very little pick-up by the dishonest media of incredible information provided by Wikileakes. So dishonest! Rigged system!
785968617888354304,2016-10-11 22:21:35,Will be interviewed on @oreillyfactor tonight at 8:00 P.M. Enjoy!
785890857568309248,2016-10-11 17:12:36,"In Texas now, leaving soon for BIG rally in Florida!"
785885795072761856,2016-10-11 16:52:29,"The very foul mouthed Sen. John McCain begged for my support during his  primary (I gave, he won), then dropped me over locker room remarks!"
785828774243860481,2016-10-11 13:05:54,"Our very weak and ineffective leader, Paul Ryan, had a bad conference call where his members went wild at his disloyalty."
785806705208754194,2016-10-11 11:38:12,"Desite winning the second debate in a landslide (every poll), it is hard to do well when Paul Ryan and others give zero support!"
785563320338243584,2016-10-10 19:31:05,"Wow, @CNN got caught fixing their ""focus group"" in order to make Crooked Hillary look better. Really pathetic and totally dishonest!"
785530930379227140,2016-10-10 17:22:22,"Paul Ryan should spend more time on balancing the budget, jobs and illegal immigration and not waste his time on fighting Republican nominee"
785527403154145284,2016-10-10 17:08:21,Thank you for all of the great comments on the debate last night. Very exciting!
785118943266635776,2016-10-09 14:05:17,"""@HenryLeledog: @realDonaldTrump This Black Democrat is on the ""TRUMP TRAIN""!!"""
785118736537772033,2016-10-09 14:04:28,"""@maidaa17: @realDonaldTrump GOP traitors! Not supporting U is voting for her, destroying America."
785118471868784641,2016-10-09 14:03:25,"""@CharleneOsbor17: @realDonaldTrump politicians don't count. It's the people. We are behind trump all the way to White House."""
785118236463489024,2016-10-09 14:02:29,"""@eericmyers: @realDonaldTrump  ""Republican leadership"" should have only one job: Help elect the nominee we voted for, Donald J. Trump."""
785118006586306560,2016-10-09 14:01:34,"""@Jodygirl1010: @realDonaldTrump I am a woman who continues to support &amp;amp; stand with #Trump! #dtmag https://t.co/LouIVwhA4k"" Thank you."
785102730494894080,2016-10-09 13:00:52,"Tremendous support (except for some Republican ""leadership""). Thank you."
784916003507564544,2016-10-09 00:38:52,Thank you to my great supporters in Wisconsin. I heard that the crowd and enthusiasm was unreal!
784840994852339712,2016-10-08 19:40:49,"The media and establishment want me out of the race so badly -  I WILL NEVER DROP OUT OF THE RACE, WILL NEVER LET MY SUPPORTERS DOWN! #MAGA"
784767401871179780,2016-10-08 14:48:23,Certainly has been an interesting 24 hours!
783660230395695104,2016-10-05 13:28:53,The constant interruptions last night by Tim Kaine should not have been allowed. Mike Pence won big!
783495939545763840,2016-10-05 02:36:03,Mike Pence won big. We should all be proud of Mike!
783494015937286148,2016-10-05 02:28:24,"""@AnyoneTennis: @timkaine Cannot believe how often the moderator interrupts #Pence vs the other guy...so obvious @FoxNews""  So true!"
783493741390815233,2016-10-05 02:27:19,"""@Gsimmons03Ginny: @realDonaldTrump ..Kaine is awful, Trump and Pence are the ticket..no more lies, we are ready to see America Great Again!"
783492662762635264,2016-10-05 02:23:02,"""@FLifeforce: @_CFJ_ @vine That is a reason to NOT Vote for Hillary Clinton. Vote for Liberty! Vote for @realDonaldTrump"""
783481241962184704,2016-10-05 01:37:39,"""@GeeVeeM: @realDonaldTrump @Susiesentinel Pence is so prepared! He did his homework to outperform Kaine."""
783480682546860034,2016-10-05 01:35:25,"""@aldonturnaolco1: @FrankLuntz @marthamaccallum @realDonaldTrump good!!"""
783480602972528640,2016-10-05 01:35:06,"""@bcuzimdamomma: @FreeDavidKing No she only gets #Americans killed #Benghazi - we need @realDonaldTrump #MAGA"""
783480518499299328,2016-10-05 01:34:46,"""@ifdanyt: @realDonaldTrump Loving @mike_pence he's so likeable and sensible. Kaine is just talking bull!"
783480284985647104,2016-10-05 01:33:50,"""@carol_lcnixon67: @realDonaldTrump Kaine says Hillary and he have plans. She could care less what Kaine thinks."""
783480146477125632,2016-10-05 01:33:17,"""@ARSenMissyIrvin: I want a ""you're fired"" president with people in Govt who are WASTING my tax $'s. @realDonaldTrump"""
783479485257613312,2016-10-05 01:30:40,".@mike_pence is doing a great job - so far, no contest!"
783479123758948352,2016-10-05 01:29:14,"""@TeamTrump: .@mike_pence &amp;amp; @realDonaldTrump are PROVEN job creators and are prepared to bring JOBS BACK to the American people!"
783478922151329792,2016-10-05 01:28:26,"""@Jnelson52722: @realDonaldTrump @Susiesentinel Kaine looks like an evil crook out of the Batman movies"""
783478350824214528,2016-10-05 01:26:09,"""@elisac006: @nycmia @realDonaldTrump I agree. Kaine looks like a fool!!"""
783477338734489600,2016-10-05 01:22:08,"""@bigdog_joey: @realDonaldTrump @timkaine is so angry. Our @mike_pence looks great. kaine can't defend all those lies #makeamericagreatagain"
783475796988100608,2016-10-05 01:16:00,"""@Susiesentinel: #pence is so much more likeable than Kaine #cbsnews @realDonaldTrump"""
783475637650677761,2016-10-05 01:15:22,"""@lainey34210: @realDonaldTrump Great opening Pence💕"""
783474978687750144,2016-10-05 01:12:45,"""@RoadkingL: @mike_pence Wow, Kaine couldn't go 12 seconds without a lie. Marines and military are scared of the liar running. #bengazi"""
783473249497837568,2016-10-05 01:05:53,Both are looking good! Now we begin!
783472070986440704,2016-10-05 01:01:12,Here we go - Enjoy!
783461360252354560,2016-10-05 00:18:38,I will be live-tweeting the V.P. Debate. Very exciting! MAKE AMERICA GREAT AGAIN!
783459938295287808,2016-10-05 00:12:59,"Wow, @CNN is so negative. Their panel is a joke, biased and very dumb. I'm turning to @FoxNews where we get a fair shake! Mike will do great"
783455643579641856,2016-10-04 23:55:55,"Wow, did you just hear Bill Clinton's statement on how bad ObamaCare is. Hillary not happy. As I have been saying, REPEAL AND REPLACE!"
782728289311920128,2016-10-02 23:45:41,Just announced that Iraq (U.S.) is preparing for battle to reclaim Mosul. Why do they have to announce this? Makes mission much harder!
782553355302346753,2016-10-02 12:10:33,"""@trumplican2016: .@realDonaldTrump  There will be MASSIVE turnout for you,  Mr. Trump - These polls don't register the pulse of the PEOPLE!"
782544409241985024,2016-10-02 11:35:00,I have created tens of thousands of jobs and will bring back great American prosperity. Hillary has only created jobs at the FBI and DOJ!
782541309907202048,2016-10-02 11:22:41,I know our complex tax laws better than anyone who has ever run for president and am the only one who can fix them. #failing@nytimes
782331743214903296,2016-10-01 21:29:57,Heading to Pennsylvania for a big rally tonight. We will MAKE AMERICA GREAT AGAIN!
782330719267909632,2016-10-01 21:25:53,"Wow, just saw the really bad @CNN ratings. People don't want to watch bad product that only builds up Crooked Hillary."
782313156332888064,2016-10-01 20:16:05,"I won the debate if you decide without watching the totally one-sided ""spin"" that followed. This despite the really bad microphone."
781926034719514624,2016-09-30 18:37:48,"For those few people knocking me for tweeting at three o'clock in the morning, at least you know I will be there, awake, to answer the call!"
781838708051943426,2016-09-30 12:50:48,"Remember, don't believe ""sources said"" by the VERY dishonest media. If they don't name the sources, the sources don't exist."
781788225123811328,2016-09-30 09:30:12,Did Crooked Hillary help disgusting (check out sex tape and past) Alicia M become a U.S. citizen so she could use her in the debate?
781785511623069696,2016-09-30 09:19:25,Using Alicia M in the debate as a paragon of virtue just shows that Crooked Hillary suffers from BAD JUDGEMENT! Hillary was set up by a con.
781784162634260480,2016-09-30 09:14:03,"Wow, Crooked Hillary was duped and used by my worst Miss U. Hillary floated her as an ""angel"" without checking her past, which is terrible!"
781755471137046528,2016-09-30 07:20:03,"Anytime you see a story about me or my campaign saying ""sources said,"" DO NOT believe it. There are no sources, they are just made up lies!"
781678957183832064,2016-09-30 02:16:00,"Wow, did you see how badly @CNN (Clinton News Network) is doing in the ratings. With people like @donlemon, who could expect any more?"
781111482855657472,2016-09-28 12:41:04,"Every on-line poll, Time Magazine, Drudge etc., has me winning the debate. Thank you to Fox &amp;amp; Friends for so reporting!"
780826239640694784,2016-09-27 17:47:37,"Well, now they're saying that I not only won the NBC Presidential Forum, but last night the big debate. Nice!"
780752276222840832,2016-09-27 12:53:42,I really enjoyed the debate last night.Crooked Hillary says she is going to do so many things.Why hasn't she done them in her last 30 years?
780719878416269312,2016-09-27 10:44:58,Great debate poll numbers - I will be on @foxandfriends at 7:00 to discuss. Enjoy!
780653061391978496,2016-09-27 06:19:28,"""@CoolLoon2: @realDonaldTrump even ahead in the @variety poll, which has got to be some kind of amazing!"""
780637635945623552,2016-09-27 05:18:10,".@newtgingrich just said ""a historic victory for Trump."" NICE!"
780626560915214336,2016-09-27 04:34:10,"Wow, did great in the debate polls (except for @CNN - which I don't watch). Thank you!"
780213719213146112,2016-09-26 01:13:40,"Really sad news: The great Arnold Palmer, the ""King,"" has died. There was no-one like him - a true champion! He will be truly missed."
780199875950571520,2016-09-26 00:18:40,Five people killed in Washington State by a Middle Eastern immigrant. Many people died this weekend in Ohio from drug overdoses. N.C. riots!
780034354684755969,2016-09-25 13:20:57,Looking forward to my meeting with Benjamin Netanyahu in Trump Tower at 10:00 A.M.
780030285433999361,2016-09-25 13:04:46,Bernie Sanders gave Hillary the Dem nomination when he gave up on the e-mails. That issue has only gotten bigger!
780021654340657153,2016-09-25 12:30:29,"Many on the team and staff of Bernie Sanders have been treated badly by the Hillary Clinton campaign - and they like Trump on trade, a lot!"
779721552652820480,2016-09-24 16:37:59,"If dopey Mark Cuban of failed Benefactor fame wants to sit in the front row, perhaps I will put Jennifer Flowers right alongside of him!"
779662639739830272,2016-09-24 12:43:53,"""@KellyannePolls: Trump is headed for a win, says professor who has predicted 30 years of presidential outcomes   https://t.co/BMGIqxvvW9"""
779660416335114240,2016-09-24 12:35:03,The @SenTedCruz endorsement was a wonderful surprise. I greatly appreciate his support! We will have a tremendous victory on November 8th.
779504930105294849,2016-09-24 02:17:12,INTERVIEW on @seanhannity NOW! Enjoy.
779503102235971585,2016-09-24 02:09:56,"Crooked Hillary's bad judgement forced her to announce that she would go to Charlotte on Saturday to grandstand. Dem pols said no way, dumb!"
778912234101698564,2016-09-22 11:02:02,Will be on @foxandfriends now.
778760240754003968,2016-09-22 00:58:04,"I will be interviewed from Cleveland, Ohio, on @seanhannity - Tonight at 10:00 P.M. Enjoy!"
778759328119590913,2016-09-22 00:54:27,"""@ThAllenSBoucher: @DiamondandSilk @realDonaldTrump @seanhannity I love those beautiful gals."" D + S = Two amazing women!"
778758060726685696,2016-09-22 00:49:24,.@YoungDems4Trump  Thank you!
778202696989941760,2016-09-20 12:02:35,"Crooked Hillary has been fighting ISIS, or whatever she has been doing, for years. Now she has new ideas. It is time for change."
777846570498883584,2016-09-19 12:27:28,"""@TarukMatuk: @CNN @FoxNews @realDonaldTrump @RogerRice10 Refugees from Syria over 10k plus more coming. Lots young males, poorly vetted."
777843430156361728,2016-09-19 12:15:00,"""@AngPiazza: @foxandfriends  @realDonaldTrump he's the ONLY candidate that will keep us safe!"""
777825189610549248,2016-09-19 11:02:31,Will be on @foxandfriends at 7:02 A.M.  Enjoy.
777494115852361729,2016-09-18 13:06:57,"I would like to express my warmest regards, best wishes and condolences to all of the families and victims of the horrible bombing in NYC."
777284746237837313,2016-09-17 23:14:59,"Never met but never liked dopey Robert Gates. Look at the mess the U.S. is in. Always speaks badly of his many bosses, including Obama."
777281930165354496,2016-09-17 23:03:48,"Heading to Colorado for a big rally. Massive crowd, great people! Will be there soon - the polls are looking good."
777280261725773824,2016-09-17 22:57:10,"My lawyers want to sue the failing @nytimes so badly for irresponsible intent. I said no (for now), but they are watching. Really disgusting"
777260550837395456,2016-09-17 21:38:50,"The failing @nytimes has gone nuts that Crooked Hillary is doing so badly. They are willing to say anything, has become a laughingstock rag!"
777133435815137280,2016-09-17 13:13:44,".@CNN just doesn't get it, and that's why their ratings are so low - and getting worse. Boring anti-Trump panelists, mostly losers in life!"
777112792230920192,2016-09-17 11:51:42,I never met former Defense Secretary Robert Gates. He knows nothing about me. But look at the results under his guidance - a total disaster!
777022561175662593,2016-09-17 05:53:09,Crooked Hillary wants to take your 2nd Amendment rights away. Will guns be taken from her heavily armed Secret Service detail? Maybe not!
776952135070154752,2016-09-17 01:13:18,"Just leaving Miami for Houston, Oklahoma and Colorado. Miami crowd was fantastic!"
776773382901735425,2016-09-16 13:23:00,"I am now going to the brand new Trump International, Hotel D.C. for a major statement."
776612350782767105,2016-09-16 02:43:07,"""@AK_TWEET: #TheDonald's hair gets the #JimmyFallon treatment on #TheTonightShow #TrumpPence16 https://t.co/9cznMXU1oH""  So true!"
776611027274326016,2016-09-16 02:37:52,"""@jimmyfallon: Tonight: @realDonaldTrump, @normmacdonald, a performance by Kiiara,and your funniest #MyTeacherIsWeird tweets. #FallonTonight"
776372091914518528,2016-09-15 10:48:25,Will be on @foxandfriends at 7:00 A.M. Enjoy!
776270378389962752,2016-09-15 04:04:15,"""@ghfanlovessonny: @realDonaldTrump you have my vote in Pennsylvania. Trump 2016"" Thank you!"
776269063567925248,2016-09-15 03:59:01,I was never a fan of Colin Powell after his weak understanding of weapons of mass destruction in Iraq = disaster. We can do much better!
775897252883816448,2016-09-14 03:21:35,Russia took Crimea during the so-called Obama years. Who wouldn't know this and why does Obama get a free pass?
775894244963868672,2016-09-14 03:09:38,Why isn't President Obama working instead of campaigning for Hillary Clinton?
775496472280330240,2016-09-13 00:49:01,"""@brimyers813: Saw ur speech on Twitter. U give me hope and optimism. I feel as though I am in the room with u. I pray 4 ur/our success."""
775492990978711553,2016-09-13 00:35:11,"Just got back from Asheville,  North Carolina, where we had a massive rally. The spirit of the crowd was unbelievable. Thank you!  #MAGA"
775293162969595904,2016-09-12 11:21:08,Will be on @CNBC at @7:22. Enjoy!
775275160031076352,2016-09-12 10:09:36,I will be interviewed on @foxandfriends at 7:00 A.M.
774778028203339776,2016-09-11 01:14:11,"The seriously failing @nytimes, despite so much winning and poll numbers that will soon put me in first place, only writes dishonest hits!"
774753600211910656,2016-09-10 23:37:07,Hillary Clinton just had her 47% moment. What a terrible thing she said about so many great Americans!
774673451340685313,2016-09-10 18:18:38,"While Hillary said horrible things about my supporters, and while many of her supporters will never vote for me, I still respect them all!"
774637170141327360,2016-09-10 15:54:28,"Really sad that Republicans would allow themselves to be used in a Clinton ad. Lindsey Graham, Romney, Flake, Sass. SUPREME COURT, REMEMBER!"
774590071832010752,2016-09-10 12:47:18,"Wow, Hillary Clinton was SO INSULTING to my supporters, millions of amazing, hard working people. I think it will cost her at the Polls!"
774589021347520512,2016-09-10 12:43:08,"Will be in Missouri today with Melania for the funeral of a wonderful and truly respected woman, Phyllis S!"
774585885602045952,2016-09-10 12:30:40,"""@Stvzbnk: Just Watched @tonyschwartz. Obviously Tony is a Total Whack Job @realDonaldTrump"""
774491378223030272,2016-09-10 06:15:08,"Just returned from Pensacola, Florida, where the crowd was incredible."
774487061776703489,2016-09-10 05:57:59,"I havn't seen @tonyschwartz in many years, he hardly knows me. Never liked his style. Super lib, Crooked H supporter. Irrelevant dope!"
774484343309930496,2016-09-10 05:47:11,"Dummy writer @tonyschwartz, who wanted to do a second book with me for years (I said no), is now a hostile basket case who feels jilted!"
774097708927684608,2016-09-09 04:10:50,The documentary of me that @CNN just aired is a total waste of time. I don't even know many of the people who spoke about me. A joke!
773855963954700288,2016-09-08 12:10:14,"""A rough night for Hillary Clinton""  ABC News."
773836391440650240,2016-09-08 10:52:27,"Wow, reviews are in - THANK YOU!"
773834065703239680,2016-09-08 10:43:13,COMING UP @GenFlynn @newtgingrich on @foxandfriends
773833023926272000,2016-09-08 10:39:04,Thank you to @foxandfriends for the nice reviews of last night.
773733163742990336,2016-09-08 04:02:16,Thank you to our fantastic veterans. The reviews and polls from almost everyone of my Commander-in-Chief presentation were great. Nice!
773375898896728065,2016-09-07 04:22:37,"""@adhd_fa:Kudos to @PARISDENNARD for standing up to CNN's attempt to bully you and shout you down for defending @realDonaldTrump #media bias"
773145025089798145,2016-09-06 13:05:12,"""@Ler: Message for undecided voters: Please wake up and vote DonaldTrump now! Trump/Pence very important save our America before too late!"""
773139366738821121,2016-09-06 12:42:43,"As a tribute to the late, great Phillies Schlafly, I hope everybody can go out and get her latest book, THE CONSERVATIVE CASE FOR TRUMP."
773116582780362752,2016-09-06 11:12:11,"China wouldn't provide a red carpet stairway from Air Force One and then Philippines President calls Obama ""the son of a whore."" Terrible!"
773113754749927425,2016-09-06 11:00:57,"The truly great Phyllis Schlafly, who honored me with her strong endorsement for president, has passed away at 92. She was very special!"
772645424297631746,2016-09-05 03:59:58,"""@OSPREY675: @Miami4Trump I followed you because you are a patriot &amp;amp; support @realDonaldTrump, as do I. #MAGA by sticking together."
772645093689917440,2016-09-05 03:58:40,"""@tweak626: I'm at a biker rally in Perry, Kansas...and everyone is a @realDonaldTrump fan. Love it."""
772607835356196864,2016-09-05 01:30:36,"""@ronnieclemmons: @ChrisCJackson @TakouiS @realDonaldTrump  Trump now leads her by 2 - get real, she will lose big"""
772607187512418304,2016-09-05 01:28:02,"""@lblackvelvet: @realDonaldTrump We need to show Americans that Hillary will KILL our Country !! Vote for Trump !!"""
772606283333640193,2016-09-05 01:24:26,"""@CherNuna: @realDonaldTrump It defies belief the Web of Lies Hillary is spinning! One excuse after another. Then it's this, then it's that."
772582469027659778,2016-09-04 23:49:49,"Lyin' Hillary Clinton told the FBI that she did not know the ""C"" markings on documents stood for CLASSIFIED. How can this be happening?"
772576652505276416,2016-09-04 23:26:42,"To the African-American community: The Democrats have failed you for fifty years, high crime, poor schools, no jobs. I will fix it, VOTE ""T"""
772574371391111168,2016-09-04 23:17:38,The polls are close so Crooked Hillary is getting out of bed and will campaign tomorrow.Why did she hammer 13 devices and acid-wash e-mails?
772571295066296321,2016-09-04 23:05:25,"The Great State of Arizona, where I just had a massive rally (amazing people), has a very weak and ineffective Senator, Jeff Flake. Sad!"
772556214932803584,2016-09-04 22:05:29,"The Republican Party needs strong and committed leaders, not weak people such as @JeffFlake, if it is going to stop illegal immigration."
772467121766957057,2016-09-04 16:11:28,"""@AnneBellar: @realDonaldTrump @CNN CNN is so biased. Never ever watch them. Trump 2016!!"""
772465332506226688,2016-09-04 16:04:21,Crooked Hillary's V.P. pick said this morning that I was not aware that Russia took over Crimea. A total lie - and taken over during O term!
772417924845932544,2016-09-04 12:55:58,"Wow, the failing @nytimes has not reported properly on Crooked's FBI release. They are at the back of the pack - no longer a credible source"
772171471099756545,2016-09-03 20:36:39,".@CNN is so disgusting in their bias, but they are having a hard time promoting Crooked Hillary in light of the new e-mail scandals."
772170707488874496,2016-09-03 20:33:37,"Great visit to Detroit church, fantastic reception, and all @CNN talks about is a small protest outside. Inside a large and wonderful crowd!"
771688055979802624,2016-09-02 12:35:44,"I visited our Trump Tower campaign headquarters last night, after returning from Ohio and Arizona, and it was packed with great pros - WIN!"
771687249566134272,2016-09-02 12:32:32,People will be very surprised by our ground game on Nov. 8. We have an army of volunteers and people with GREAT SPIRIT! They want to #MAGA!
771686354761748480,2016-09-02 12:28:58,Just heard that crazy and very dumb @morningmika had a mental breakdown while talking about me on the low ratings @Morning_Joe. Joe a mess!
771298237936443392,2016-09-01 10:46:44,Poll numbers way up - making big progress!
771296599750352896,2016-09-01 10:40:14,Thank you to @foxandfriends for the great review of the speech on immigration last night. Thank you also to the great people of Arizona!
771294349208453120,2016-09-01 10:31:17,Mexico will pay for the wall!
771146303657107458,2016-09-01 00:43:00,Great trip to Mexico today  - wonderful leadership and high quality people! Look forward to our next meeting.
770971309228564481,2016-08-31 13:07:38,"Former President Vicente Fox, who is railing against my visit to Mexico today, also invited me when he apologized for using the ""f bomb."""
770573357934870528,2016-08-30 10:46:19,"""@meequalsfree: Looking forward to seeing you again! Everett to be a packed house! @realDonaldTrump  @mike_pence"""
770568587236999168,2016-08-30 10:27:22,"From day one I said that I was going to build a great wall on the SOUTHERN BORDER, and much more. Stop illegal immigration. Watch Wednesday!"
770253551952097280,2016-08-29 13:35:32,"Now that African-Americans are seeing what a bad job Hillary type policy and management has done to the inner-cities, they want TRUMP!"
770252178778910720,2016-08-29 13:30:04,"Crooked Hillary's brainpower is highly overrated.Probably why her decision making is so bad or, as stated by Bernie S, she has BAD JUDGEMENT"
770250411039162368,2016-08-29 13:23:03,"Does anyone know that Crooked Hillary, who tried so hard, was unable to pass the Bar Exams in Washington D.C. She was forced to go elsewhere"
770249087744667648,2016-08-29 13:17:47,"""@PMNOrlando: @realDonaldTrump I know of NO ONE voting for Crooked Hillary! Her rallies are held in (blank)  &amp;amp; she still has room."
770248187617636352,2016-08-29 13:14:13,"""@Patrici: Crowd at Trump Rally in Akron, Ohio is a Sea of Women, Minorities, Independents, Dems https://t.co/QCgEufOAx6 via @gatewaypundit"
770247095760683008,2016-08-29 13:09:52,Inner-city crime is reaching record levels. African-Americans will vote for Trump because they know I will stop the slaughter going on!
770245315677003776,2016-08-29 13:02:48,"Look how bad it is getting! How much more crime, how many more shootings, will it take for African-Americans and Latinos to vote Trump=SAFE!"
770040260222910468,2016-08-28 23:27:59,"I will be making a major speech on ILLEGAL IMMIGRATION on Wednesday in the GREAT State of Arizona. Big crowds, looking for a larger venue."
770039319474167809,2016-08-28 23:24:15,"I think that both candidates, Crooked Hillary and myself, should release detailed medical records. I have no problem in doing so! Hillary?"
769740628418818048,2016-08-28 03:37:21,"""@LindaHarden: @realDonaldTrump America loves Trump and @mike_pence -- praying for you every day. Stay strong. #TrumpPence2016 #NeverHillary"
769554783900426240,2016-08-27 15:18:52,"""@GoldJazz559: #BlackMenForBernie Leader: #Hillary2016 ‘No Regard For Black Race’ https://t.co/PvBMSIJrmV via @dailycaller #BlacksForTrump"
769552593748123648,2016-08-27 15:10:10,"""@DiamondandSilk: Crooked Hillary getting desperate. On TV bashing Trump. @CNN, she forgot how she said a KKK member was her mentor."
769526020277956608,2016-08-27 13:24:34,Dwayne Wade's cousin was just shot and killed walking her baby in Chicago. Just what I have been saying. African-Americans will VOTE TRUMP!
769221407544860673,2016-08-26 17:14:09,"How quickly people forget that Crooked Hillary called African-American youth ""SUPER PREDATORS"" - Has she apologized?"
